t,u,y
5.50000000,2.80596685,411.42858887
5.52000000,2.80596685,411.42858887
5.54000000,2.80596685,405.00003052
5.56000000,2.80596685,411.42858887
5.58000000,2.80596685,411.42858887
5.60000000,2.80596685,411.42858887
5.62000000,2.80596685,405.00003052
5.64000000,2.80596685,411.42858887
5.66000000,2.80596685,411.42858887
5.68000000,2.80596685,405.00003052
5.70000000,2.80596685,411.42858887
5.72000000,2.80596685,411.42858887
5.74000000,2.80596685,411.42858887
5.76000000,2.80596685,411.42858887
5.78000000,2.80596685,405.00003052
5.80000000,2.80596685,411.42858887
5.82000000,2.80596685,405.00003052
5.84000000,2.80596685,411.42858887
5.86000000,2.80596685,411.42858887
5.88000000,2.80596685,411.42858887
5.90000000,2.80596685,405.00003052
5.92000000,2.80596685,411.42858887
5.94000000,2.80596685,405.00003052
5.96000000,2.80596685,411.42858887
5.98000000,2.80596685,411.42858887
6.00000000,2.80596685,411.42858887
6.02000000,2.80596685,405.00003052
